Sample_ID,Bioproject,Name_cn,Name,Whiteness_Degree_of_Complete_Grain(%),Whiteness_Degree_of_Dead_Grain(%),Amylose_Content_of_Grain(%),Protein_Content_of_Grain(%),Taste_Score_of_Cooked_Grain,Water_Content_of_Grain,Awn_Length(cm),Grain_Length(mm),Grain_Width(mm),Grain_Thickness(mm),1000_Grain_Weight(g),"Heading_Date(50%,days)",Flag_Leaf_Length(cm),Flag_Leaf_Width(cm),Leaf_Blade_Width(cm),Leaf_Sheath_Color,Plant_Height(cm),Panicle_Length(cm),Culm_Length(cm),SPAD_Value_of_Flag_Leaf,Tiller_Number_per_Plant(num),Blighted_Grains_per_Plant(num),Blighted_Grains_per_Panicle(num),Blighted_Grains_Weight_per_Plant(g),Filled_Grains_per_Plant(num),Filled_Grains_per_Panicle(num),Filled_Grains_Weight_per_Plant(g),Grain_Number_per_Panicle(num),Seed_Setting_Rate(%),Grain_Yield_per_Plant(g),Panicle_Number_per_Plant(num),Number_of_Productive_Panicle_per_Plant(num),Panicle_Weight(g),Spikelet_Number_per_Panicle(num),Panicle_Weight_per_Plant(g),Yield_per_Plant(g),Cd_concentration,Treatment,Years,Region
SAMC072183,PRJCA000322,圭630,Gui630*,,,,,,,,,,,,,39.6,1.72,,,,,,41.03,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072184,PRJCA000322,明恢69,MingHui69,,,,,,,,,,,,,30.5,1.88,,,,,,37.29,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072185,PRJCA000322,明恢78,MingHui78,,,,,,,,,,,,,32.1,1.92,,,,,,34.21,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072186,PRJCA000322,献改B,Xiangai B,,,,,,,,,,,,,44.7,2.02,,,,,,44.25,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072187,PRJCA000322,华占,HuaZhan,,,,,,,,,,,,,29.5,1.8,,,,,,41.4,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072188,PRJCA000322,R8006,R8006,,,,,,,,,,,,,32.4,1.7,,,,,,37.7,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072189,PRJCA000322,恩恢58,EnHui58,,,,,,,,,,,,,37.1,1.94,,,,,,38.61,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072190,PRJCA000322,NR69(恩恢69),EnHui69,,,,,,,,,,,,,41.2,1.98,,,,,,36.83,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072191,PRJCA000322,亚华恢1431,YaHuaHui1431,,,,,,,,,,,,,33.5,2.12,,,,,,34.8,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072192,PRJCA000322,闽3301,Min3301,,,,,,,,,,,,,35.1,1.84,,,,,,33.8,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072193,PRJCA000322,晋恢21,JinHui21,,,,,,,,,,,,,30.4,1.78,,,,,,33.83,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072194,PRJCA000322,中413,Zhong413,,,,,,,,,,,,,32.3,1.74,,,,,,38.29,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072195,PRJCA000322,绵恢725,MianHui725,,,,,,,,,,,,,42.1,2.3,,,,,,35.06,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072196,PRJCA000322,绵恢3724,MianHui3724,,,,,,,,,,,,,32,2,,,,,,39.4,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072197,PRJCA000322,V20B,V20B,,,,,,,,,,,,,25.74,1.32,,,,,,,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072198,PRJCA000322,绵恢146,MianHui146,,,,,,,,,,,,,30.4,1.92,,,,,,36.15,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072199,PRJCA000322,绵恢523,MianHui523,,,,,,,,,,,,,37.1,2.38,,,,,,32.76,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072200,PRJCA000322,绵恢9939,MianHui9939,,,,,,,,,,,,,33.4,2.08,,,,,,36.58,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072201,PRJCA000322,绵恢3728,MianHui3728,,,,,,,,,,,,,41.5,2.04,,,,,,37.5,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072202,PRJCA000322,绵恢501,MianHui501,,,,,,,,,,,,,40.6,1.9,,,,,,33.44,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072203,PRJCA000322,绵恢662,MianHui662,,,,,,,,,,,,,38.3,2.14,,,,,,37.44,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072204,PRJCA000322,蜀恢166,ShuHui166,,,,,,,,,,,,,39.1,2.22,,,,,,35.46,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072205,PRJCA000322,蜀恢118,ShuHui118,,,,,,,,,,,,,38.8,2.46,,,,,,35.55,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072206,PRJCA000322,川恢687,ChuanHui687,,,,,,,,,,,,,37.2,1.66,,,,,,36.1,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072207,PRJCA000322,浙恢0506,ZheHui0506,,,,,,,,,,,,,32.7,2.04,,,,,,33.93,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072213,PRJCA000322,R4(IR86526-11-9-1-1-1-1),R4(IR86526-11-9-1-1-1-1),,,,,,,,,,,,,30.46,1.6,,,,,,44.01,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072214,PRJCA000322,R5(IR86612-40-1-1-1-1-1-1-1),R5(IR86612-40-1-1-1-1-1-1-1),,,,,,,,,,,,,35.4,1.78,,,,,,35.56,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072215,PRJCA000322,R6(IR90926-25-5-1-1-1),R6(IR90926-25-5-1-1-1),,,,,,,,,,,,,39.3,1.48,,,,,,37.3,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072216,PRJCA000322,R7(IR72998-93-3-3-2R),R7(IR72998-93-3-3-2R),,,,,,,,,,,,,35.3,1.5,,,,,,37.98,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072218,PRJCA000322,R11(STR3),R11(STR3),,,,,,,,,,,,,35.1,1.7,,,,,,36.38,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072222,PRJCA000322,B222(IR102560B),B222(IR102560B),,,,,,,,,,,,,30.8,1.38,,,,,,40.03,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072223,PRJCA000322,B223(IR102561B),B223(IR102561B),,,,,,,,,,,,,37.86,1.28,,,,,,41.21,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072224,PRJCA000322,B224(IR102568B),B224(IR102568B),,,,,,,,,,,,,38,1.32,,,,,,39.41,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072225,PRJCA000322,B225(IR102761B),B225(IR102761B),,,,,,,,,,,,,38.6,1.34,,,,,,38.85,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072226,PRJCA000322,B226(IR93558B),B226(IR93558B),,,,,,,,,,,,,32.1,1.38,,,,,,36.76,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072227,PRJCA000322,B227(IR58025B),B227(IR58025B),,,,,,,,,,,,,31.82,1.34,,,,,,47.33,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072228,PRJCA000322,B228(IR68897B),B228(IR68897B),,,,,,,,,,,,,37.3,1.84,,,,,,43.28,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072229,PRJCA000322,B229(IR79125B),B229(IR79125B),,,,,,,,,,,,,26.86,1.58,,,,,,,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072230,PRJCA000322,B230(IR79156B),B230(IR79156B),,,,,,,,,,,,,43.64,2.08,,,,,,40.53,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072231,PRJCA000322,B231(IR80559B),B231(IR80559B),,,,,,,,,,,,,32.96,1.26,,,,,,,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072232,PRJCA000322,15H五山丝苗选5,WuShanSiMiao-Xuan5,,,,,,,,,,,,,35.3,1.92,,,,,,39.28,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072233,PRJCA000322,15H五山丝苗选8,WuShanSiMiao-Xuan8,,,,,,,,,,,,,35.4,1.9,,,,,,39.54,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072234,PRJCA000322,15H五山丝苗选11,WuShanSiMiao-Xuan11,,,,,,,,,,,,,33.7,1.74,,,,,,35.75,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072235,PRJCA000322,15H五山丝苗选16,WuShanSiMiao-Xuan16,,,,,,,,,,,,,33.6,1.64,,,,,,35.35,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072236,PRJCA000322,15H五山丝苗选31,WuShanSiMiao-Xuan31,,,,,,,,,,,,,33.6,1.62,,,,,,37.46,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072237,PRJCA000322,CENTAURO/CT17238//FL05372,CENTAURO/CT17238//FL05372*,,,,,,,,,,,,,34.5,1.8,,,,,,39.15,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072238,PRJCA000322,FL06733/CT17238//FL04577,FL06733/CT17238//FL04577*,,,,,,,,,,,,,40.6,2.32,,,,,,36.31,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072240,PRJCA000322,IR72903/IR85483,IR72903/IR85483*,,,,,,,,,,,,,39.3,1.92,,,,,,43.73,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072241,PRJCA000322,F321(APL),F321(APL)*,,,,,,,,,,,,,44,2.36,,,,,,42.68,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072242,PRJCA000322,R5366(APL),R5366(APL)*,,,,,,,,,,,,,43.4,2.12,,,,,,36.35,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072243,PRJCA000322,YY5♂(NB),YY5♂(NB)*,,,,,,,,,,,,,55,1.96,,,,,,43.96,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072244,PRJCA000322,YY6♂(NB),YY6♂(NB)*,,,,,,,,,,,,,40.6,2.26,,,,,,35.1,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072245,PRJCA000322,R1083(APL),R1083(APL)*,,,,,,,,,,,,,32.5,2.1,,,,,,39.93,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072246,PRJCA000322,J176(APL),J176(APL)*,,,,,,,,,,,,,40.94,1.88,,,,,,44.78,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072247,PRJCA000322,R1998(APL),R1998(APL)*,,,,,,,,,,,,,50.6,1.66,,,,,,38.13,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072248,PRJCA000322,春59,Chun59,,,,,,,,,,,,,54.1,1.7,,,,,,40.4,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072252,PRJCA000322,R700(APL),R700(APL)*,,,,,,,,,,,,,38.1,2.88,,,,,,42.93,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072253,PRJCA000322,R1999(APL),R1999(APL)*,,,,,,,,,,,,,37,2.4,,,,,,36.23,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072254,PRJCA000322,R1968(APL),R1968(APL)*,,,,,,,,,,,,,37.2,2.04,,,,,,39.58,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072255,PRJCA000322,R973(APL),R973(APL)*,,,,,,,,,,,,,32.6,2.38,,,,,,36.36,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072256,PRJCA000322,R779(APL),R779(APL)*,,,,,,,,,,,,,30.6,1.76,,,,,,42.68,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072257,PRJCA000322,R776(APL),R776(APL)*,,,,,,,,,,,,,33.2,1.82,,,,,,37.23,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072259,PRJCA000322,R121(APL),R121(APL)*,,,,,,,,,,,,,33.9,1.74,,,,,,36.6,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072260,PRJCA000322,R199(APL),R199(APL)*,,,,,,,,,,,,,42.6,2.24,,,,,,37.59,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072261,PRJCA000322,R421(APL),R421(APL)*,,,,,,,,,,,,,44.1,2.68,,,,,,42.48,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072262,PRJCA000322,R572(APL),R572(APL)*,,,,,,,,,,,,,42.1,2.18,,,,,,43.39,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072263,PRJCA000322,R651(APL),R651(APL)*,,,,,,,,,,,,,35.4,1.94,,,,,,39.88,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072264,PRJCA000322,R692(APL),R692(APL)*,,,,,,,,,,,,,30.8,1.88,,,,,,,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072265,PRJCA000322,R9918(APL),R9918(APL)*,,,,,,,,,,,,,36.6,2.68,,,,,,35.91,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072266,PRJCA000322,贵R1117(APL),GuiR1117(APL)*,,,,,,,,,,,,,40.4,1.58,,,,,,34.01,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072267,PRJCA000322,WR32(APL),WR32(APL)*,,,,,,,,,,,,,38.7,2.3,,,,,,47.34,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072268,PRJCA000322,H553(APL),H553(APL)*,,,,,,,,,,,,,37.8,2.12,,,,,,42.11,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC072269,PRJCA000322,H2019(APL),H2019(APL)*,,,,,,,,,,,,,29.8,2.02,,,,,,36.31,,,,,,,,,,,,,,,,,,,2016,Beijing
SAMC008449,PRJCA000322,龙稻5,LongDao5Hao,,,,,,,,,,,22.42,100,,,,,97,21.61,,,32,539,8.7,5.18,5788,93.35,129.8,,,,62,,3.3,,78.15,,, mild saline-alkali soil,2016,Jilin
SAMC008450,PRJCA000322,龙稻11,LongDao11,,,,,,,,,,,22.99,106,,,,,102,22.05,,,25,1619,42.6,18.96,3772,99.26,86.8,,,,38,,3.1,,60.77,,, mild saline-alkali soil,2016,Jilin
SAMC008451,PRJCA000322,松粳9,SongGeng9Hao,,,,,,,,,,,20.98,113,,,,,110,22.11,,,9,1063,59.1,11.47,2040,113.33,42.5,,,,18,,3.3,,30.09,,, mild saline-alkali soil,2016,Jilin
SAMC008452,PRJCA000322,三江1号,SanJiang1Hao,,,,,,,,,,,25.31,92,,,,,87,16.01,,,23,507,11,5.84,2775,60.33,70.2,,,,46,,1.8,,42.74,,, mild saline-alkali soil,2016,Jilin
SAMC008453,PRJCA000322,龙粳21,LongGeng21Hao,,,,,,,,,,,23.61,92,,,,,80,15.62,,,15,571,19,6.01,3721,124.03,87.8,,,,30,,2.2,,53.58,,, mild saline-alkali soil,2016,Jilin
SAMC008454,PRJCA000322,龙粳20,LongGeng20Hao,,,,,,,,,,,23.67,90,,,,,89,16.97,,,51,594,5.8,7.52,5966,58.49,141.2,,,,102,,2.2,,85.45,,, mild saline-alkali soil,2016,Jilin
SAMC008455,PRJCA000322,龙粳31,LongGeng31Hao,,,,,,,,,,,25.67,94,,,,,82,15.43,,,24,464,9.7,4.76,5064,105.5,130.2,,,,48,,2.2,,53.27,,, mild saline-alkali soil,2016,Jilin
SAMC008456,PRJCA000322,龙粳27,LongGeng27Hao,,,,,,,,,,,21.91,95,,,,,94,15.87,,,15,308,9.6,3.14,2441,76.28,54.1,,,,32,,2.3,,33.68,,, mild saline-alkali soil,2016,Jilin
SAMC008457,PRJCA000322,龙粳30,LongGeng30Hao,,,,,,,,,,,23.58,93,,,,,85.5,15.63,,,10,296,12.3,3.23,1349,56.21,31.7,,,,24,,1.7,,20.71,,, mild saline-alkali soil,2016,Jilin
SAMC008458,PRJCA000322,龙粳31,LongGeng31Hao,,,,,,,,,,,22.44,102,,,,,83.5,19.83,,,14.5,639,21.3,7.7,2732,91.07,61.4,,,,30,,2.7,,40.4,,, mild saline-alkali soil,2016,Jilin
SAMC008459,PRJCA000322,龙粳32,LongGeng32Hao,,,,,,,,,,,23.58,95,,,,,76.8,14.58,,,17,517,14.8,6.3,2115,60.43,50,,,,35,,2.1,,33.04,,, mild saline-alkali soil,2016,Jilin
SAMC008460,PRJCA000322,松粳13,SongGeng13Hao,,,,,,,,,,,28.63,100,,,,,94.5,16.24,,,17.5,710,21.5,9.1,2661,80.64,75.1,,,,33,,2,,32.11,,, mild saline-alkali soil,2016,Jilin
SAMC008461,PRJCA000322,绥粳13,SuiGeng13Hao,,,,,,,,,,,22.19,102,,,,,89.3,17.33,,,17,2510,73.8,3.84,2999,88.21,63.3,,,,34,,2.5,,37.74,,, mild saline-alkali soil,2016,Jilin
SAMC008462,PRJCA000322,稻花香2号,DaoHuaXiang2Hao,,,,,,,,,,,26.69,99,,,,,99,16.58,,,17,426,13.3,3.24,2401,75.03,64.9,,,,32,,2,,34.28,,, mild saline-alkali soil,2016,Jilin
SAMC008463,PRJCA000322,龙粳37,LongGeng37Hao,,,,,,,,,,,23.07,115,,,,,97,21.16,,,20.5,4113,100.3,41.27,1245,30.37,28.8,,,,41,,2.3,,36.43,,, mild saline-alkali soil,2016,Jilin
SAMC008464,PRJCA000322,龙盾106,LongDun106,,,,,,,,,,,23.5,104,,,,,90.5,16.68,,,23,700,15.2,7.38,3089,67.15,72.1,,,,46,,2.2,,46.05,,, mild saline-alkali soil,2016,Jilin
SAMC008465,PRJCA000322,吉02-21,Ji02-21,,,,,,,,,,,21.47,110,,,,,88.4,19.38,,,16,1621,50.7,21.07,2140,66.88,47,,,,32,,2.9,,39.39,,, mild saline-alkali soil,2016,Jilin
SAMC008466,PRJCA000322,绥粳6号,SuiGeng6Hao,,,,,,,,,,,24.06,93,,,,,85.5,16.86,,,32,741,12.6,10.15,3713,62.93,90.4,,,,59,,2.2,,60.38,,, mild saline-alkali soil,2016,Jilin
SAMC008467,PRJCA000322,绥粳5号,SuiGeng5Hao,,,,,,,,,,,22.89,102,,,,,82.7,16.25,,,36.5,1291,18.7,13.73,4480,64.93,102.6,,,,69,,2.2,,68.87,,, mild saline-alkali soil,2016,Jilin
SAMC008468,PRJCA000322,绥粳4号,SuiGeng4Hao,,,,,,,,,,,24.13,104,,,,,87,19.08,,,29.5,770,7.9,8.26,4307,44.4,104.1,,,,97,,2.4,,66.33,,, mild saline-alkali soil,2016,Jilin
SAMC008469,PRJCA000322,绥粳3号,SuiGeng3Hao,,,,,,,,,,,24.51,93,,,,,78,16.8,,,18.5,386,9.7,4.49,2812,70.3,68.9,,,,40,,2.2,,43.18,,, mild saline-alkali soil,2016,Jilin
SAMC008470,PRJCA000322,垦稻12号,KenDao12Hao,,,,,,,,,,,24.46,94,,,,,79.4,18.02,,,26.5,776,13.6,6.15,2488,43.65,60.9,,,,57,,1.6,,40.04,,, mild saline-alkali soil,2016,Jilin
SAMC008471,PRJCA000322,垦稻11号,KenDao11Hao,,,,,,,,,,,21.86,95,,,,,85.5,17.92,,,29.5,419,7,4.69,3384,56.4,74,,,,60,,1.5,,47.24,,, mild saline-alkali soil,2016,Jilin
SAMC008472,PRJCA000322,垦稻9号,KenDao9Hao,,,,,,,,,,,24.23,94,,,,,95.5,16.85,,,23,505,11,7.31,3596,78.17,87.2,,,,46,,2.4,,55.84,,, mild saline-alkali soil,2016,Jilin
SAMC008473,PRJCA000322,垦稻8号,KenDao8Hao,,,,,,,,,,,21.85,94,,,,,80,15.42,,,34.5,984,13.1,12.93,4107,54.76,91.1,,,,75,,1.9,,61.95,,, mild saline-alkali soil,2016,Jilin
SAMC008474,PRJCA000322,空育131,Kongyu131,,,,,,,,,,,23.19,95,,,,,71,13.45,,,30,422,6.4,5.01,3455,52.35,80,,,,66,,1.8,,50.44,,, mild saline-alkali soil,2016,Jilin
SAMC008475,PRJCA000322,港源8号,GangYuan8Hao,,,,,,,,,,,22.97,110,,,,,98,20.68,,,17.5,1756,50.2,22.34,2385,68.14,54.7,,,,35,,3.2,,44.67,,, mild saline-alkali soil,2016,Jilin
SAMC008476,PRJCA000322,松粳10号,SongGeng10Hao,,,,,,,,,,,23.82,104,,,,,85.5,16.98,,,29,347,5.9,3.26,4141,70.19,98.6,,,,59,,2.1,,59.64,,, mild saline-alkali soil,2016,Jilin
SAMC008477,PRJCA000322,松粳9号,SongGeng9Hao,,,,,,,,,,,22.85,111,,,,,97.5,21.95,,,21.5,3190,77.8,27.1,3120,76.1,70.2,,,,41,,2.7,,57.65,,, mild saline-alkali soil,2016,Jilin
SAMC008478,PRJCA000322,松粳8号,SongGeng8Hao,,,,,,,,,,,21.84,104,,,,,94.3,18.75,,,27.5,885,16.4,9.61,4680,86.67,102.1,,,,54,,2.1,,66.06,,, mild saline-alkali soil,2016,Jilin
SAMC008479,PRJCA000322,松粳6号,SongGeng6Hao,,,,,,,,,,,23.46,104,,,,,95,17.54,,,26,750,14.4,8.17,4789,92.1,112.2,,,,52,,2.3,,69.24,,, mild saline-alkali soil,2016,Jilin
SAMC008480,PRJCA000322,松粳5号,SongGeng5Hao,,,,,,,,,,,23.98,111,,,,,94.5,16.37,,,24.5,2407,49.1,22.57,2872,58.61,66.8,,,,49,,2.9,,62.62,,, mild saline-alkali soil,2016,Jilin
SAMC008481,PRJCA000322,松粳3号,SongGeng3Hao,,,,,,,,,,,19.69,112,,,,,91,16.71,,,27.5,3005,53.7,25.51,2659,47.48,52.1,,,,56,,1.7,,57.84,,, mild saline-alkali soil,2016,Jilin
SAMC008482,PRJCA000322,松粘1号,SongZhan1Hao,,,,,,,,,,,22.46,113,,,,,91.8,18,,,24.5,5504,110.1,60.01,2362,47.24,53,,,,50,,2.2,,67.65,,, mild saline-alkali soil,2016,Jilin
SAMC008483,PRJCA000322,系选1号,XiXuan1Hao,,,,,,,,,,,23.05,103,,,,,104.5,20.6,,,23,1032,22.9,12.8,4388,97.51,100.8,,,,45,,3.1,,67.72,,, mild saline-alkali soil,2016,Jilin
SAMC008484,PRJCA000322,牡粘4号,MuZhan4Hao,,,,,,,,,,,24.79,105,,,,,94.5,17.68,,,26,816,14.8,9.14,3265,59.36,80.3,,,,55,,2.3,,53.43,,, mild saline-alkali soil,2016,Jilin
SAMC008485,PRJCA000322,吉粳88号,JiGeng88Hao,,,,,,,,,,,18.76,115,,,,,96,19.51,,,16,1948,60.9,18.2,3194,99.81,59.9,,,,32,,3.2,,45.91,,, mild saline-alkali soil,2016,Jilin
SAMC008486,PRJCA000322,牡丹江29号,MuDanJiang29Hao,,,,,,,,,,,24.56,94,,,,,80,17.05,,,26.5,1012,18.7,12.08,3914,72.48,96.1,,,,54,,2.5,,63.83,,, mild saline-alkali soil,2016,Jilin
SAMC008487,PRJCA000322,牡丹江28号,MuDanJiang28Hao,,,,,,,,,,,24.13,92,,,,,84.3,15.98,,,33,884,12.6,9.85,4617,65.96,110.2,,,,70,,1.6,,53.03,,, mild saline-alkali soil,2016,Jilin
SAMC008488,PRJCA000322,牡丹江27号,MuDanJiang27Hao,,,,,,,,,,,22.34,109,,,,,104,21.38,,,23.5,3327,70.8,35.96,3462,73.66,77.3,,,,47,,3.3,,68.01,,, mild saline-alkali soil,2016,Jilin
SAMC008489,PRJCA000322,牡丹江26号,MuDanJiang26Hao,,,,,,,,,,,23.62,104,,,,,91.8,20.6,,,16.5,556,16.9,5.97,2597,78.7,61.6,,,,33,,2.5,,40.52,,, mild saline-alkali soil,2016,Jilin
SAMC008490,PRJCA000322,牡丹江25号,MuDanJiang25Hao,,,,,,,,,,,25.92,94,,,,,68.8,15.33,,,27.5,606,10.8,10.74,2377,42.45,61.5,,,,56,,1.5,,43.23,,, mild saline-alkali soil,2016,Jilin
SAMC008491,PRJCA000322,牡丹江24号,MuDanJiang24Hao,,,,,,,,,,,21.81,115,,,,,109,19.29,,,20,4849,124.3,42.57,1174,30.1,25.6,,,,39,,1.6,,33.62,,, mild saline-alkali soil,2016,Jilin
SAMC008492,PRJCA000322,牡丹江23号,MuDanJiang23Hao,,,,,,,,,,,24.04,106,,,,,94.5,18.1,,,27,1431,26.5,15.28,4516,83.63,108.6,,,,54,,2.7,,72.31,,, mild saline-alkali soil,2016,Jilin
SAMC008493,PRJCA000322,牡丹江22号,MuDanJiang22Hao,,,,,,,,,,,25,106,,,,,95.5,19.33,,,19,1259,30.7,16.34,3613,88.12,90.3,,,,41,,2.9,,62.88,,, mild saline-alkali soil,2016,Jilin
SAMC008494,PRJCA000322,牡丹江21号,MuDanJiang21Hao,,,,,,,,,,,25.7,106,,,,,84.5,21.2,,,27,1553,28.8,22.07,4752,88,122.4,,,,54,,3.4,,86.16,,, mild saline-alkali soil,2016,Jilin
SAMC008495,PRJCA000322,通河祥顺,TongHeXiangShun,,,,,,,,,,,24,111,,,,,95,19.33,,,22,688,15.6,7.44,1960,44.55,47,,,,44,,2.3,,46,,, mild saline-alkali soil,2016,Jilin
SAMC008496,PRJCA000322,龙稻21,LongDao21,,,,,,,,,,,23.58,105,,,,,92,23.63,,,19.5,1061,27.9,10.68,3088,81.26,72.8,,,,38,,2.7,,50.15,,, mild saline-alkali soil,2016,Jilin
SAMC008497,PRJCA000322,龙糯1号,LongNuo1Hao,,,,,,,,,,,24.21,104,,,,,100.5,21.71,,,19,723,19,9.16,3386,89.11,81.9,,,,38,,3.4,,52.89,,, mild saline-alkali soil,2016,Jilin
SAMC008498,PRJCA000322,龙稻7号,LongDao7Hao,,,,,,,,,,,24.18,109,,,,,100.3,20.1,,,33,601,8.4,4.59,5211,72.38,126.1,,,,72,,2.5,,76.4,,, mild saline-alkali soil,2016,Jilin
SAMC008499,PRJCA000322,龙稻6号,LongDao6Hao,,,,,,,,,,,29.12,95,,,,,84,18.43,,,29,730,12.6,12.7,2770,47.76,81,,,,58,,2.3,,64.23,,, mild saline-alkali soil,2016,Jilin
SAMC008500,PRJCA000322,龙稻5号,LongDao5Hao,,,,,,,,,,,28.41,101,,,,,92.5,19.85,,,25.5,364,7.1,3.62,3243,63.59,92.1,,,,51,,2.3,,57.69,,, mild saline-alkali soil,2016,Jilin
SAMC008501,PRJCA000322,龙稻3号,LongDao3Hao,,,,,,,,,,,25.99,109,,,,,94.3,17.09,,,32,561,10,4.39,4642,82.89,119.8,,,,56,,2.3,,71.99,,, mild saline-alkali soil,2016,Jilin
SAMC008502,PRJCA000322,龙稻2号,LongDao2Hao,,,,,,,,,,,26.43,96,,,,,83,15.63,,,36,788,8.7,8.17,3572,39.25,94.4,,,,91,,1.6,,61.09,,, mild saline-alkali soil,2016,Jilin
SAMC008503,PRJCA000322,龙稻1号,LongDao1Hao,,,,,,,,,,,24.65,101,,,,,82,17.28,,,36.5,1483,20,17.02,4368,59.03,107.7,,,,74,,2.2,,73.24,,, mild saline-alkali soil,2016,Jilin
SAMC008504,PRJCA000322,大粒香,DaLiXiang,,,,,,,,,,,24.08,115,,,,,88,17.53,,,13,416,18.1,6.55,1941,84.39,46.8,,,,23,,2.7,,29.86,,, mild saline-alkali soil,2016,Jilin
SAMC008505,PRJCA000322,龙粳16号,LongGeng16Hao,,,,,,,,,,,22,98,,,,,80.5,18.39,,,18,510,14.2,8.59,1933,53.69,42.5,,,,36,,1.7,,30.16,,, mild saline-alkali soil,2016,Jilin
SAMC008506,PRJCA000322,龙粳15号,LongGeng15Hao,,,,,,,,,,,25.23,96,,,,,86.3,17.21,,,21.5,761,17.7,14.1,2610,60.7,65.6,,,,43,,2.3,,47.38,,, mild saline-alkali soil,2016,Jilin
