Sample_ID,Bioproject,Name,Name_cn,Number of one seed per pod,Ratio of one seed per pod,Number of two seed per pod,Ratio of two seed per pod,Number of three seed per pod,Ratio of three seed per pod,Number of four seed per pod,Ratio of four seed per pod,L_Ala content,L_Asp/Asn content,Beginning bloom date,Beginning pod date,Branch pod number,Chlorophyll content,FA16 content,FA16 ratio,FA18 content,FA18 ratio,FA18_1 content,FA18_1 ratio,FA18_2 content,FA18_2 ratio,FA18_3 content,FA18_3 ratio,FA content,Full bloom date,Flower color,Full pod date,L_Glu/Gln content,L_Gly content,Hilum color,Height of the lowest pod,100-seed weight(g),L_Ile content,Last bloom date,Leaf length,Lodging,Leaf shape,Leaf width,L_Leu content,L_Lys content,Pod maturity date,Branch shape,Pubescence color,Pod density,Podding habit,Plant height,Protein content,Pod shattering,Plant weight,L_Phe content,Seed brightness,Seed coat color,Seed length,Seedling date,Stem node number,Stem pod number,Sterial pod number,Seed shape,Seed thickness,Stem diameter,Stem shape,Seed width,Seed weight per plant,L_Ser content,Total pod number,Total seed number,L_Thr content,L_Tyr content,Valid branch number,L_Val content,Branch node number,Chlorophyll content(last bloom),Chlorophyll content(full bloom),Invalid branch number,Leaf color,Leaf length(before bloom),Leaf length(last bloom),Leaf length(full bloom),Leaf width(before bloom),Leaf width(full bloom),Leaf width(last bloom),Nodule number,Overground biomass,Pod color,Pod damaged by insect,Seedling color,Soybean mosaic virus,Hilum diffusion,Plant stem weight,Seed damaged by insect,As75 content,B11 content,Ca43 content,Cd114 content,Co59 content,Cr52 content,Cu65 content,Fe57 content,K39 content,Mg25 content,Mn55 content,Na23 content,Ni60 content,P31 content,Pb208 content,Resistance to cyst nematode 3,Resistance to cyst nematode 4,Rb85 content,S34 content,Se82 content,Sr88 content,Ti47 content,Zn66 content,Treatment,Years,Region,Region_cn
SRR5903142,PRJNA394629,Huang Sha Dou -1,黄沙豆 (1),19,0.127517,38,0.255034,72,0.483221,20,0.134228,,,,,97,42.15,,,,,,,,,,,,,2,,,,,13.9,,,,,,1,,,,,,2,0.645963,,80.5,,,102.22,,,,,14,22,52,0,,,0.632,,,50.09,,149,,,,5,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5903142,PRJNA394629,Huang Sha Dou -1,黄沙豆 (1),4,0.0384615,13.6667,0.13141,43,0.413462,43.3333,0.416667,,,41,,41.3333,,,,,,,,,,,,,45,2,,,,4,5.36667,,,57,,1,1,3.6,,,127,2,2,,2,105.933,,1,,,1,1,,,26,62.6667,,3,,,1,,,,104,333.667,,,3.66667,,,19.1333,44.2,,,9.6,12.8667,16.5,4.53333,41.8333,4.73333,42.6667,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5903143,PRJNA394629,Lao Shu Pi,老鼠皮,27,0.253125,77.3333,0.725,2.33333,0.021875,0,0,,,83,,,,,,,,,,,,,,,,1,,,,3,23.6667,13.4,,,,,,,,,200,,1,,1,104.333,,1,,,,1,,14,26,,,3,,,,,299.5,,106.667,188.667,,,4.66667,,,,,,,,,,,,,,930,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2014,Shan Xi,山西省
SRR5903143,PRJNA394629,Lao Shu Pi,老鼠皮,7.66667,0.283951,15,0.555556,4.33333,0.160494,0,0,,,80,,,,,,,,,,,,,,,,,,,,,29.6667,15.35,,,,,,,,,170,,,,,76.6667,,,,,,,,14,17,,,,,,,,87.2,,27,50.6667,,,2.33333,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2014,Shan Xi,山西省
SRR5903143,PRJNA394629,Lao Shu Pi,老鼠皮,50,0.364964,86,0.627737,1,0.00729927,0,0,,,,,86,34.6,,,,,,,,,,,,,1,,,,,19.1,,,,,,3,,,,,,1,0.596685,,90.5,,,54.01,,,,,14,27,54,3,,,0.772,,,33.53,,140,,,,5,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5903143,PRJNA394629,Lao Shu Pi,老鼠皮,34.3333,0.264782,90.6667,0.699229,4.66667,0.0359897,0,0,,,91,,66,,,,,,,,,,,,,94,1,,,,3,8.3,,,106,,2,3,4.8,,,175,2,1,,3,112,,1,,,3,1,,,30,63.6667,,3,,,1,,,,129.667,229.667,,,2.33333,,,25.1333,37.4,,,7.26667,11.5667,13.8333,5.7,38,8.43333,7,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5903140,PRJNA394629,Zhu Ye Qing,竹叶青,4,0.111111,20,0.555556,12,0.333333,0,0,,,,,26,41.25,,,,,,,,,,,,,1,,,,,6.4,,,,,,3,,,,,,1,0.14756,,88.1,,,42.05,,,,,15,11,13,3,,,1.176,,,6.74,,39,,,,2,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5903140,PRJNA394629,Zhu Ye Qing,竹叶青,37.6667,0.416974,48.3333,0.535055,4.33333,0.0479705,0,0,,,62,,54.3333,,,,,,,,,,,,,69,1,,,,3,5.33333,,,83,,3,3,6.2,,,175,2,1,,2,108.8,,1,,,1,2,,,22,36,,1,,,3,,,,90.3333,147.333,,,3.66667,,,15.8667,42.4,,,9.06667,6.63333,12.4,4.96667,39.6333,8.4,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5903141,PRJNA394629,Niu Yan Jing Quan Zi,牛眼睛圈子,67.6667,0.380863,108.333,0.609756,1.66667,0.00938086,0,0,,,63,,,,,,,,,,,,,,,,1,,,,3,31.3333,14.2,,,,,,,,,164,,2,,1,154,,1,,,,4,,14,29,,,3,,,,,309.4,,177.667,289.333,,,6,,,,,,,,,,,,,,1320,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2014,Shan Xi,山西省
SRR5903141,PRJNA394629,Niu Yan Jing Quan Zi,牛眼睛圈子,42,0.61165,26.3333,0.383495,0.333333,0.00485437,0,0,,,93,,,,,,,,,,,,,,,,,,,,,5.33333,17.25,,,,,,,,,200,,,,,126.333,,,,,,,,14,20.6667,,,,,,,,112.6,,68.6667,95.6667,,,3,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2014,Shan Xi,山西省
SRR5903141,PRJNA394629,Niu Yan Jing Quan Zi,牛眼睛圈子,16,0.271186,29,0.491525,14,0.237288,0,0,,,,,52,35.05,,,,,,,,,,,,,1,,,,,36.8,,,,,,1,,,,,,1,0.108499,,110.6,,,97.56,,,,,14,20,12,5,,,1.062,,,40.98,,64,,,,7,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5903141,PRJNA394629,Niu Yan Jing Quan Zi,牛眼睛圈子,65,0.442177,78.3333,0.53288,3.66667,0.0249433,0,0,,,91,,79.6667,,,,,,,,,,,,,96,1,,,,3,7.6,,,103,,3,3,5.66667,,,175,2,2,,1,167.4,,1,,,2,1,,,34.3333,67.3333,,3,,,1,,,,147,232.667,,,5,,,12.3,42.8,,,7.3,8.36667,11.4667,5.03333,36,8.4,28.3333,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5903146,PRJNA394629,Qian An Yi Li Chuan,迁安一粒传,8,0.102564,40,0.512821,28,0.358974,2,0.025641,,,,,31,31.95,,,,,,,,,,,,,2,,,,,13.7,,,,,,3,,,,,,1,0.489324,,112.4,,,76.32,,,,,14,22,55,8,,,0.85,,,32.15,,86,,,,3,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5903146,PRJNA394629,Qian An Yi Li Chuan,迁安一粒传,29.3333,0.354839,48.6667,0.58871,4.66667,0.0564516,0,0,,,52,,33,,,,,,,,,,,,,55,2,,,,1,3.56667,,,65,,1,3,4.9,,,160,2,1,,3,70.5333,,1,,,1,1,,,15.3333,49.6667,,3,,,1,,,,82.6667,140.667,,,2,,,23.2,41.1,,,6.4,14.4,13.3333,8.66667,39.3,10.9667,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5903147,PRJNA394629,Wan Dou Zao,豌豆早,22,0.385965,34,0.596491,1,0.0175439,0,0,,,,,27,35.8,,,,,,,,,,,,,2,,,,,16.2,,,,,,3,,,,,,1,0.4038,,84.2,,,74.03,,,,,15,26,34,4,,,0.918,,,7.42,,61,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5903147,PRJNA394629,Wan Dou Zao,豌豆早,74,0.363934,122.333,0.601639,7,0.0344262,0,0,,,111,,121.333,,,,,,,,,,,,,122,1,,,,3,2.9,,,,,2,3,5.56667,,,175,2,1,,3,82,,1,,,2,1,,,21,82,,3,,,1,,,,203.333,339.667,,,3.66667,,,17.2667,42.6,,,7.8,12.3667,13.6,8.93333,41.4333,8.6,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5903144,PRJNA394629,Lv Xin Lao Ya Ling,绿心老鸦铃,22,0.358696,35.3333,0.576087,4,0.0652174,0,0,,,94,,,,,,,,,,,,,,,,1,,,,,23,26.4,,,,,,,,,200,,2,,1,84.6667,,1,,,,3,,14,20.3333,,,3,,,,,221.8,,61.3333,104.667,,,6.33333,,,,,,,,,,,,,,720,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2014,Shan Xi,山西省
SRR5903144,PRJNA394629,Lv Xin Lao Ya Ling,绿心老鸦铃,22.6667,0.453333,24.6667,0.493333,2.66667,0.0533333,0,0,,,80,,,,,,,,,,,,,,,,,,,,,16.3333,26.15,,,,,,,,,170,,,,,61,,,,,,,,14,16,,,,,,,,87.1,,50,80,,,4.66667,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2014,Shan Xi,山西省
SRR5903144,PRJNA394629,Lv Xin Lao Ya Ling,绿心老鸦铃,27,0.385714,31,0.442857,12,0.171429,0,0,,,,,38,38.05,,,,,,,,,,,,,1,,,,,14.8,,,,,,3,,,,,,2,0.42735,,93.6,,,99.18,,,,,15,20,40,8,,,1.054,,,33.14,,78,,,,5,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5903144,PRJNA394629,Lv Xin Lao Ya Ling,绿心老鸦铃,30.3333,0.347328,46.3333,0.530534,10.6667,0.122137,0,0,,,83,,48.6667,,,,,,,,,,,,,91,1,,,,4,5.83333,,,100,,3,3,5.6,,,175,2,2,,3,79.8333,,1,,,2,3,,,22.3333,38.6667,,3,,,1,,,,87.3333,155,,,4,,,30.4333,45.0333,,,7.63333,8.96667,13.1667,6.33333,36.1667,9.4,19,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5903145,PRJNA394629,Da Ke Huang Dou,大颗黄豆,33.6667,0.235431,99,0.692308,10.3333,0.0722611,0,0,,,73,,,,,,,,,,,,,,,,1,,,,3,18.3333,19.65,,,,,,,,,200,,1,,1,164,,1,,,,1,,14,27,,,1,,,,,275.9,,143,262.667,,,7.33333,,,,,,,,,,,,,,1000,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2014,Shan Xi,山西省
SRR5903145,PRJNA394629,Da Ke Huang Dou,大颗黄豆,20.3333,0.257384,46,0.582278,12.6667,0.160338,0,0,,,80,,,,,,,,,,,,,,,,,,,,,14.3333,23.6,,,,,,,,,200,,,,,128,,,,,,,,14,24.3333,,,,,,,,135.6,,79,150.333,,,6,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2014,Shan Xi,山西省
SRR5903145,PRJNA394629,Da Ke Huang Dou,大颗黄豆,36,0.367347,51,0.520408,11,0.112245,0,0,,,,,35,38.9,,,,,,,,,,,,,2,,,,,14.8,,,,,,3,,,,,,1,2.32727,,27.5,,,101.73,,,,,15,25,64,1,,,0.86,,,33.6,,99,,,,4,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5903145,PRJNA394629,Da Ke Huang Dou,大颗黄豆,45,0.35809,68.3333,0.543767,12.3333,0.0981432,0,0,,,91,,66.3333,,,,,,,,,,,,,94,1,,,,3,3.03333,,,100,,3,3,5.93333,,,175,2,1,,2,110.8,,1,,,1,1,,,24.6667,59.3333,,1,,,1,,,,125.667,218.667,,,4,,,17.6667,44,,,8.3,9.43333,12.9,6.06667,36.2,8.53333,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5903137,PRJNA394629,Yan An Dou,延安豆,12.4,0.144186,59,0.686046,14.6,0.169767,0,0,,,72,,,,,,,,,,,,,,,,1,,,,3,19,19.35,,,,,,,,,151,,2,,2,121.2,,1,,,,1,,14,20.8,,,1,,,,,220,,86,174.2,,,3.2,,,,,,,,,,,,,,710,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2014,Shan Xi,山西省
SRR5903137,PRJNA394629,Yan An Dou,延安豆,5,0.140845,25,0.704225,5.5,0.15493,0,0,,,69,,,,,,,,,,,,,,,,,,,,,14.25,16.95,,,,,,,,,141,,,,,63.75,,,,,,,,14,16.75,,,,,,,,45.3,,35.5,71.5,,,4,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2014,Shan Xi,山西省
SRR5903137,PRJNA394629,Yan An Dou,延安豆,5,0.714286,2,0.285714,0,0,0,0,,,,,12,30.5,,,,,,,,,,,,,1,,,,,8.3,,,,,,3,,,,,,1,0.175953,,34.1,,,11.9,,,,,16,11,,11,,,0.626,,,2.28,,18,,,,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5903137,PRJNA394629,Yan An Dou,延安豆,11,0.162562,43.6667,0.64532,13,0.192118,0,0,,,52,,13.6667,,,,,,,,,,,,,55,1,,,,3,5.66667,,,62,,4,3,5.03333,,,118,2,2,,2,75.5667,,1,,,1,1,,,16,54,,3,,,1,,,,67.6667,137.333,,,2.5,,,19.4,36.2333,,,7.03333,11.4667,11.3,8.4,35.3667,7.56667,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5903138,PRJNA394629,Hei Yao Huang Dou,黑药黄豆,31.3333,0.185404,87.3333,0.516765,50.3333,0.29783,0,0,,,111,,,,,,,,,,,,,,,,,,,,,20.3333,5.1,,,,,,,,,200,,,,,107.333,,,,,,,,14,25.6667,,,,,,,,80.8,,169,357,,,6.66667,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2014,Shan Xi,山西省
SRR5903138,PRJNA394629,Hei Yao Huang Dou,黑药黄豆,15,0.365854,5,0.121951,21,0.512195,0,0,,,,,71,34.15,,,,,,,,,,,,,1,,,,,21.4,,,,,,3,,,,,,2,0.183627,,130.7,,,65.46,,,,,14,28,24,4,,,0.644,,,7.12,,95,,,,11,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5903138,PRJNA394629,Hei Yao Huang Dou,黑药黄豆,14.6667,0.0634006,142.667,0.616715,74,0.319885,0,0,,,109,,159.333,,,,,,,,,,,,,111,2,,,,4,8.53333,,,122,,3,3,5.13333,,,175,2,1,,2,124,,1,,,3,3,,,37.3333,72,,3,,,1,,,,231.333,522,,,8.66667,,,22,37.1333,,,6.56667,7.7,10.6333,4.2,39.7,7.5,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5902954,PRJNA394629,Huang Huai Dou,黄槐豆,20,0.108893,123.667,0.673321,40,0.217786,0,0,,,66,,,,,,,,,,,,,,,,2,,,,3,12,5.9,,,,,,,,,156,,1,,1,159,,1,,,,4,,14,27.6667,,,5,,,,,221,,183.667,387.333,,,4.33333,,,,,,,,,,,,,,890,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2014,Shan Xi,山西省
SRR5902954,PRJNA394629,Huang Huai Dou,黄槐豆,28.3333,0.175258,94.3333,0.583505,39,0.241237,0,0,,,65,,,,,,,,,,,,,,,,,,,,,3,6.1,,,,,,,,,156,,,,,169.333,,,,,,,,14,24.7,,,,,,,,57.5,,161.667,334,,,4.66667,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2014,Shan Xi,山西省
SRR5902954,PRJNA394629,Huang Huai Dou,黄槐豆,36,0.324324,65,0.585586,10,0.0900901,0,0,,,,,74,38.05,,,,,,,,,,,,,2,,,,,9.8,,,,,,3,,,,,,1,0.738854,,78.5,,,64.72,,,,,16,23,58,21,,,1.02,,,9.18,,132,,,,4,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5902954,PRJNA394629,Huang Huai Dou,黄槐豆,16,0.146789,62.3333,0.571865,30.6667,0.281346,0,0,,,55,,72.3333,,,,,,,,,,,,,59,2,,,,3,3.4,,,73,,3,3,5,,,168,2,1,,1,114.267,,1,,,2,4,,,18.6667,36.6667,,3,,,3,,,,109,232.667,,,3.66667,,,29.6333,37.2333,,,6.56667,9.36667,8.13333,5.5,32.8667,6.46667,3.33333,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5902953,PRJNA394629,Cai Lv Dou,菜绿豆,14,0.241379,40.3333,0.695402,3.66667,0.0632184,0,0,,,78,,,,,,,,,,,,,,,,2,,,,3,16.3333,13.35,,,,,,,,,200,,1,,1,146.667,,1,,,,2,,14,22,,,3,,,,,130.3,,58,105.667,,,4,,,,,,,,,,,,,,540,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2014,Shan Xi,山西省
SRR5902953,PRJNA394629,Cai Lv Dou,菜绿豆,11.6667,0.364583,18.3333,0.572917,2,0.0625,0,0,,,70,,,,,,,,,,,,,,,,,,,,,11.6667,17.6,,,,,,,,,168,,,,,103.333,,,,,,,,14,18.6667,,,,,,,,45.7,,32,54.3333,,,4.33333,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2014,Shan Xi,山西省
SRR5902953,PRJNA394629,Cai Lv Dou,菜绿豆,7,0.148936,26,0.553191,14,0.297872,0,0,,,,,21,30.75,,,,,,,,,,,,,2,,,,,15.2,,,,,,3,,,,,,1,0.282486,,106.2,,,35.65,,,,,15,17,30,4,,,0.862,,,11.1,,51,,,,3,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5903031,PRJNA394629,Ji Mo You Dou,即墨油豆,21.3333,0.286996,38.6667,0.520179,14.3333,0.192825,0,0,,,69,,,,,,,,,,,,,,,,1,,,,3,17.6667,18.45,,,,,,,,,159,,1,,3,66.6667,,1,,,,1,,14,15.6667,,,3,,,,,240.3,,74.3333,141.667,,,4,,,,,,,,,,,,,,760,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2014,Shan Xi,山西省
SRR5903031,PRJNA394629,Ji Mo You Dou,即墨油豆,13,0.39,18,0.54,2.33333,0.07,0,0,,,68,,,,,,,,,,,,,,,,,,,,,8.66667,16.4,,,,,,,,,156,,,,,60,,,,,,,,14,13.3333,,,,,,,,52.3,,33.3333,56,,,3,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2014,Shan Xi,山西省
SRR5903031,PRJNA394629,Ji Mo You Dou,即墨油豆,43,0.467391,28,0.304348,21,0.228261,0,0,,,,,28,36.35,,,,,,,,,,,,,1,,,,,11.7,,,,,,3,,,,,,1,0.658584,,66.81,,,62.28,,,,,15,14,44,10,,,0.898,,,24.89,,72,,,,3,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5903031,PRJNA394629,Ji Mo You Dou,即墨油豆,9.66667,0.318681,15.6667,0.516484,5,0.164835,0,0,,,59,,21,,,,,,,,,,,,,65,1,,,,3,3.2,,,85,,2,3,6.13333,,,168,2,1,,3,72.5667,,1,,,2,1,,,12.6667,,,3,,,1,,,,30.3333,56,,,2,,,25.2333,37.5333,,,7.86667,10.8,13.1,6.93333,38.3333,10.5667,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5903030,PRJNA394629,Da Jiao Ni Dou,大胶泥豆,19,0.475,20,0.5,1,0.025,0,0,,,83,,,,,,,,,,,,,,,,,,,,,22.5,16,,,,,,,,,158,,,,,94,,,,,,,,18,19.5,,,,,,,,16.9,,40,62,,,5,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2014,Shan Xi,山西省
SRR5903030,PRJNA394629,Da Jiao Ni Dou,大胶泥豆,32,0.32,54,0.54,14,0.14,0,0,,,,,30,30.25,,,,,,,,,,,,,2,,,,,10.6,,,,,,3,,,,,,2,0.467433,,130.5,,,63.49,,,,,15,25,61,1,,,0.692,,,21.5,,91,,,,2,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5903030,PRJNA394629,Da Jiao Ni Dou,大胶泥豆,23,0.489362,22.3333,0.475177,1.66667,0.035461,0,0,,,65,,29.6667,,,,,,,,,,,,,69,2,,,,3,3.4,,,83,,3,3,5.23333,,,160,2,2,,1,106.8,,1,,,2,4,,,21.3333,17.3333,,1,,,3,,,,47,72.6667,,,5,,,35.6,37.9,,,6.26667,9.66667,14.1667,4.9,36.2667,10.4333,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5902958,PRJNA394629,Bai Tian Shu Xiao Huang Dou,百天熟小黄豆,8,0.2,27,0.675,5,0.125,0,0,,,65,,,,,,,,,,,,,,,,1,,,,4,18,11.2,,,,,,,,,130,,2,,3,67.6,,2,,,,1,,14,18.8,,,1,,,,,100,,40,77,,,3.2,,,,,,,,,,,,,,230,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2014,Shan Xi,山西省
SRR5902958,PRJNA394629,Bai Tian Shu Xiao Huang Dou,百天熟小黄豆,11.4,0.220077,37.2,0.718147,3.2,0.0617761,0,0,,,62,,,,,,,,,,,,,,,,,,,,,13.6,11.6,,,,,,,,,123,,,,,51,,,,,,,,14,15.8,,,,,,,,53.1,,51.8,95.4,,,2,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2014,Shan Xi,山西省
SRR5902958,PRJNA394629,Bai Tian Shu Xiao Huang Dou,百天熟小黄豆,5,0.625,3,0.375,0,0,0,0,,,,,2,44.4,,,,,,,,,,,,,2,,,,,7.6,,,,,,3,,,,,,2,0.164609,,48.6,,,5.32,,,,,15,11,,2,,,0.516,,,0.91,,10,,,,2,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5902958,PRJNA394629,Bai Tian Shu Xiao Huang Dou,百天熟小黄豆,54.3333,0.369615,81.6667,0.555556,11,0.0748299,0,0,,,52,,94,,,,,,,,,,,,,55,,,,,4,5.56667,,,58,,4,3,3.93333,,,118,2,2,,2,56.7333,,1,,,2,1,,,16.6667,53,,3,,,1,,,,147,250.667,,,5,,,19.2,34.9333,,,6.9,10.8667,10.6333,5.33333,35.9667,5.8,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5902957,PRJNA394629,Liu Yue Hong,六月红,9.33333,0.137255,39,0.573529,19.3333,0.284314,0.333333,0.00490196,,,55,,,,,,,,,,,,,,,,1,,,,3,11.6667,15,,,,,,,,,130,,1,,1,89,,2,,,,3,,14,17,,,3,,,,,125,,68,146.667,,,3,,,,,,,,,,,,,,450,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2014,Shan Xi,山西省
SRR5902957,PRJNA394629,Liu Yue Hong,六月红,4,0.3125,5.2,0.40625,3.6,0.28125,0,0,,,47,,,,,,,,,,,,,,,,,,,,,13.4,12.8,,,,,,,,,132,,,,,74.4,,,,,,,,14,13,,,,,,,,15.6,,12.8,25.2,,,0.2,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2014,Shan Xi,山西省
SRR5902957,PRJNA394629,Liu Yue Hong,六月红,29,0.287129,41,0.405941,31,0.306931,0,0,,,,,71,39.25,,,,,,,,,,,,,1,,,,,15.1,,,,,,3,,,,,,1,0.442177,,88.2,,,79.07,,,,,12,19,39,9,,,0.846,,,25.18,,110,,,,8,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
SRR5902957,PRJNA394629,Liu Yue Hong,六月红,16.6667,0.170068,50.6667,0.517007,30.6667,0.312925,0,0,,,41,,29,,,,,,,,,,,,,45,1,,,,4,3.9,,,55,,3,3,5.8,,,127,2,1,,1,143.233,,2,,,1,3,,,31.3333,69,,3,,,1,,,,98,210,,,3,,,25.4667,35.2333,,,7.83333,11.3,12.3667,8.13333,34.8,10.1,9.66667,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Bei Jing,北京市
SRR5902956,PRJNA394629,Liu Shi Ri Jin Huang Da Dou,六十日金黄大豆,19.6667,0.517544,16.3333,0.429825,2,0.0526316,0,0,,,48,,,,,,,,,,,,,,,,1,,,,3,11.6667,15.85,,,,,,,,,134,,2,,2,82.6667,,1,,,,,,14,20.3333,,,1,,,,,174.1,,38,58.3333,,,3.66667,,,,,,,,,,,,,,260,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Wet,2014,Shan Xi,山西省
SRR5902956,PRJNA394629,Liu Shi Ri Jin Huang Da Dou,六十日金黄大豆,11.8,0.193443,40.6,0.665574,8.6,0.140984,0,0,,,66,,,,,,,,,,,,,,,,,,,,,12.8,15.05,,,,,,,,,154,,,,,74.8,,,,,,,,14,14.6,,,,,,,,112.1,,61,118.8,,,1.33333,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drought,2014,Shan Xi,山西省
SRR5902956,PRJNA394629,Liu Shi Ri Jin Huang Da Dou,六十日金黄大豆,25,0.396825,28,0.444444,10,0.15873,0,0,,,,,25,39.35,,,,,,,,,,,,,1,,,,,10.1,,,,,,3,,,,,,1,0.525657,,79.9,,,35.07,,,,,15,20,42,4,,,0.728,,,14.42,,67,,,,3,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Shan Xi,山西省
